2018-03-21 20:34:36,"RT @jhonyankim: ""Pedro Pablo Kuczynski"" RENUNCIA POR CORRUPTO.
Te metes con Venezuela? TE secas.. Carajo...
https://t.co/GufxiMBwfh, @henry…"
2018-03-21 20:34:34,"RT @robertomalaver: DIÁLOGO ENTERE OPOSITORES
- ¿Por qué renunció Pedro Pablo no sé qué?
- Porque era colombiano
- No
- Porque el congreso…"
2018-03-21 20:34:33,RT @noakeikope: Por lo único que serás recordado @ppkamigo es por indultar al asesino Alberto Fujimori y haber renunciado por corrupto. htt…
2018-03-21 20:34:33,"RT @maibortpetit: Reportan detención  a Víctor Cruz Weffer, corrupto de larga data, ex jefe del Plan Bolívar 2000 y Fondur La información d…"
2018-03-21 20:34:32,"RT @EscalonaJuanF: Por corrupto el Presidente del Perú Kuczynski renunció a la presidencia,  el que se mete con @NicolasMaduro con Chávez y…"
2018-03-21 20:34:30,"RT @BombomRojito: .@ppkamigo El PERRITO FALDERO pasó a ser PERRITO SARNOSO, y ahora quien es el que no va pa'la Cumbre??? Ladrón,corrupto y…"
2018-03-21 20:34:28,"RT @Montesinos2010: Miren eso: además de #Tillerson, el “perrito faldero” de #Trump, el hasta hoy presidente #peruano
Pedro Pablo Kuczynski…"
2018-03-21 20:34:27,"@darioarenasv @JERobledo Peñalosa analfabeta, Peñalosa inepto, Peñalosa mentiroso, Peñalosa corrupto, Peñalosa tram… https://t.co/xZ16kYZ2sS"
2018-03-21 20:34:27,El Peru esta en los ojos del mundo .....Si!!! Como PAIS CORRUPTO!!!!
2018-03-21 20:34:26,@JBCPERU Ver a las mierdas fujimoristas vacar a un presidente corrupto jaja seria un circo como nos tienen acostumbrados esos parasitos
2018-03-21 20:34:24,@OscarJugon @xavimoner @patumaca @gabrielrufian Significa algo la ley para el partido más corrupto de Europa (PP) P… https://t.co/0yLWZsPKlU
2018-03-21 20:34:24,"Como te quedó el ojo corrupto, pe atrapado se que eres homosexual y que no has querido darte a conocer por no perde… https://t.co/KW6LFmIpM8"
2018-03-21 20:34:22,@paulabolivar De como en Colombia hay licencia para ser corrupto y sale con premio.
2018-03-21 20:34:21,"RT @paolucci40: Así son los Demócratas, por la mas mínima acusación por corrupción renuncian como @ppkamigo. En cambio @NicolasMaduro acusa…"
2018-03-21 20:34:20,@NicolasLucar Más calma https://t.co/Z71wfPRbh0 hay que alterar más al país el corrupto ya se va . Vizcarra deberá… https://t.co/bYFndJ5Mu4
2018-03-21 20:34:20,RT @julidecuba: Una pregunta para @Almagro_OEA2015 y la @OEA_oficial AHORA QUIEN ES EL CORRUPTO? Tras 1 año y 7 meses en cargo #Kuczynski p…
2018-03-21 20:34:19,"RT @paolucci40: Así son los Demócratas, por la mas mínima acusación por corrupción renuncian como @ppkamigo. En cambio @NicolasMaduro acusa…"
2018-03-21 20:34:18,"RT @Pquirozt: @IuliusAlfonsus Ni un mea culpa, este corrupto se tiene q ir con una patada en el trasero por corrupto inmoral por tratar de…"
2018-03-21 20:34:18,"RT @paolucci40: Así son los Demócratas, por la mas mínima acusación por corrupción renuncian como @ppkamigo. En cambio @NicolasMaduro acusa…"
2018-03-21 20:34:18,"RT @eloycam2012: Váyanse preparando para el tercer fraude electoral consecutivo contra @lopezobrador_ por parte del corrupto @INEMexico , a…"
2018-03-21 20:34:13,"RT @Euro_Pino: El perro faldero de EEUU presidente de Perú ""Pedro Pablo Kuczynski"" quien calificó a los latinos como ""Perros simpáticos que…"
2018-03-21 20:34:12,RT @elpanfletope: Como sera de cagado y estúpido  el gobierno de mierda de PPK que va a  terminar sus días acusado de montesinista por el F…
2018-03-21 20:34:12,"RT @chileconvoca: La portada de hoy...
(22 tuit) actualizado hasta el 17, el aberrante nombramiento del pinochetista y corrupto Alberto Car…"
2018-03-21 20:34:12,RT @iamMariaCastro: Ppk renunció mientras tanto muchos congresistas celebran .. creo que aún no entienden que también queremos que se largu…
2018-03-21 20:34:12,"RT @MarcelBL21: El Rey dice hacer cumplir la constitución, me gustaría verlo luchando por la vivienda digna y el acceso a la sanidad, pero…"
2018-03-21 20:34:11,"RT @paolucci40: Así son los Demócratas, por la mas mínima acusación por corrupción renuncian como @ppkamigo. En cambio @NicolasMaduro acusa…"
2018-03-21 20:34:11,"@T0SCANA_MX @lopezdoriga Hablas de los 410,000 millones excedentes petroleros q se usaron en quién sabe q en el sex… https://t.co/xaIbiZaaIC"
2018-03-21 20:34:10,"RT @conciente_se: @GARDELIANO100 @FBuenAbad Palo con todos políticos corrupto, por cierto, y los de aquí no dan grima? Los corruptos  de ac…"
2018-03-21 20:34:10,RT @paolucci40: Hijo del Corrupto y Pedofilo más grande de la historia del Banco Central de Venezuela nombrado Tesorero de la Nación. Si el…
2018-03-21 20:34:09,"RT @ricuritaone: Pasó a la historia peruana del presidente más corrupto y ladrón, esa marca en la frente ni su familia se lo va a perdonar…"
2018-03-21 20:34:09,RT @sumalen59: Contra este régimen postfranquista corrupto  la #IIIRepúblicaEsFuturo https://t.co/k7IYwwEZOE
2018-03-21 20:34:03,@Patricia_Neyra El corrupto de la jornada como tiene plata como cancha. El jalador de keiko que se ira igual juntos… https://t.co/oh4XvzVsC1
2018-03-21 20:34:02,"RT @paolucci40: Así son los Demócratas, por la mas mínima acusación por corrupción renuncian como @ppkamigo. En cambio @NicolasMaduro acusa…"
2018-03-21 20:34:00,"@Capital967 @hectorbecerrilr El es menos indicado y sin derecho de opinar,solo acotar q aquella persona q no apoya… https://t.co/27mje0nmoy"
2018-03-21 20:33:58,"RT @Pulmon_de_Susan: Cuanta razon tiene @elhigadodmarita... AHORA RECIEN sale la ""reserva moral"" a votar A FAVOR de la vacancia... porque y…"
2018-03-21 20:33:56,"Otra periodista de pacotilla. Hay que contrastar las fuentes mejor.... 
Sobre todo cuando se intenta comparar a una… https://t.co/gT14K3Wlk6"
